name,category_list,market,status,country_code,city,Cluster,SubCluster,SubCluster_Name,funding_total_usd,funding_rounds,early_stage_funding,venture,debt_financing,private_equity,stage_level,early_stage_funding_ratio,venture_ratio,debt_financing_ratio,private_equity_ratio
LendingStandard,|Document Management|Banking|Commercial Real Estate|Real Estate|Enterprise Software|, Commercial Real Estate ,operating,USA,Kansas City,0,0,Early-stage multi-round,200000.0,2.0,100000.0,100000.0,0.0,0.0,0,0.5,0.5,0.0,0.0
LendingStar,|Finance|, Finance ,operating,UKR,Kyiv,0,2,Small seed-stage,300000.0,1.0,300000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
LendLayer,|Financial Services|Big Data|Peer-to-Peer|, Peer-to-Peer ,operating,USA,San Francisco,0,2,Small seed-stage,400000.0,1.0,400000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
LendPro,|Software|, Software ,operating,USA,Charlottesville,0,1,Small / early venture-backed,50000.0,1.0,0.0,50000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Lendsquare,|Social Fundraising|Collaborative Consumption|Crowdfunding|Finance|, Social Fundraising ,operating,USA,Chicago,0,2,Small seed-stage,100000.0,1.0,100000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Lendstar,|Apps|Finance|Mobile Payments|Mobile|, Finance ,operating,DEU,Starnberg,0,0,Early-stage multi-round,301949.0,2.0,53098.0,0.0,0.0,0.0,0,0.17585088872624186,0.0,0.0,0.0
LendYour,|Enterprise Software|SaaS|Online Rental|Fleet Management|, Online Rental ,operating,NZL,Wellington,0,0,Early-stage multi-round,34436.0,2.0,34436.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Lenet,|E-Commerce|, E-Commerce ,operating,,,0,1,Small / early venture-backed,3000000.0,1.0,0.0,3000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
lensgen,|Health Care|, Health Care ,operating,USA,Irvine,0,0,Early-stage multi-round,2450000.0,2.0,1500000.0,950000.0,0.0,0.0,0,0.6122448979591837,0.3877551020408163,0.0,0.0
Lentigen,|Biotechnology|, Biotechnology ,operating,USA,Gaithersburg,0,2,Small seed-stage,1200000.0,1.0,1200000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Leo,|Messaging|, Messaging ,operating,USA,San Francisco,0,2,Small seed-stage,1500000.0,1.0,1500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Leonardo Worldwide Corporation,|Advertising|, Advertising ,operating,CAN,Toronto,0,1,Small / early venture-backed,19570000.0,3.0,0.0,19570000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Leondra music,|Financial Exchanges|Music|, Financial Exchanges ,operating,DEU,Berlin,0,0,Early-stage multi-round,938838.0,2.0,938838.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Leosphere,|Manufacturing|, Manufacturing ,,FRA,Orsay,0,1,Small / early venture-backed,28680536.0,2.0,993000.0,27687536.0,0.0,0.0,0,0.03462278389776258,0.9653772161022374,0.0,0.0
LEPOW,|Manufacturing|, Manufacturing ,operating,CHN,Shenzhen,0,1,Small / early venture-backed,1000000.0,1.0,0.0,1000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Lernstift,|Consumer Electronics|High Schools|Education|Hardware + Software|, Hardware + Software ,operating,DEU,München,0,0,Early-stage multi-round,2272400.0,4.0,268791.0,300000.0,0.0,0.0,0,0.11828507305051927,0.1320190107375462,0.0,0.0
Leroy Brothers,|Art|Design|, Design ,operating,BEL,Ghent,0,2,Small seed-stage,36802.0,1.0,36802.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Lesara GmbH,|Retail|E-Commerce|, Retail ,operating,DEU,Berlin,0,1,Small / early venture-backed,7000000.0,1.0,0.0,7000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Lesson Prep,|Self Development|E-Commerce|Education|, Self Development ,operating,IRL,Dublin,0,2,Small seed-stage,15149.0,1.0,15149.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
LessonFace,|Music|, Music ,operating,USA,Brooklyn,0,2,Small seed-stage,89998.0,1.0,89998.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Lessons Only,|Education|, Education ,operating,USA,Denver,0,2,Small seed-stage,50000.0,1.0,50000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Lessonwriter,|Education|, Education ,operating,,,0,2,Small seed-stage,50000.0,1.0,50000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Let,|Social Network Media|Mobile|, Mobile ,operating,USA,Los Angeles,0,0,Early-stage multi-round,610000.0,2.0,610000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Let it Wave,|Semiconductors|Software|, Software ,acquired,,,0,1,Small / early venture-backed,7180000.0,1.0,0.0,7180000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Let's Gift It,|Group Buying|E-Commerce|, E-Commerce ,operating,USA,New York,0,0,Early-stage multi-round,250000.0,2.0,250000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Let's Jock,|Advertising|, Advertising ,operating,CHL,Santiago,0,2,Small seed-stage,40000.0,1.0,40000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Let's Talk,|Mobile|, Mobile ,operating,CHL,Santiago,0,2,Small seed-stage,40000.0,1.0,40000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Leti Arts,|Games|, Games ,operating,GHA,Accra,0,2,Small seed-stage,100000.0,1.0,100000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
LetsBuy.com,|Consumer Electronics|E-Commerce|, Consumer Electronics ,acquired,,,0,1,Small / early venture-backed,6000000.0,1.0,0.0,6000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
LetsCram,|Education|Tutoring|Curated Web|, Education ,operating,USA,Santa Barbara,0,0,Early-stage multi-round,655000.0,2.0,655000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Letsgofordinner,|Promotional|Sales and Marketing|Restaurants|Hospitality|, Hospitality ,operating,CAN,Vancouver,0,2,Small seed-stage,140000.0,1.0,140000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
LETSGROOP,|Curated Web|, Curated Web ,closed,BEL,Brussels,0,2,Small seed-stage,100000.0,1.0,100000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Letsmake,|Peer-to-Peer|Collaborative Consumption|, Collaborative Consumption ,operating,,,0,2,Small seed-stage,20000.0,1.0,20000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
letsmote.com,|Social Media|, Social Media ,operating,IND,Mumbai,0,2,Small seed-stage,80000.0,1.0,80000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
LetsVenture,|Internet|, Internet ,operating,IND,Bangalore,0,2,Small seed-stage,650000.0,1.0,650000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
LetsWombat,|Sales and Marketing|Consumers|Brand Marketing|Advertising|, Sales and Marketing ,operating,,,0,2,Small seed-stage,25000.0,1.0,25000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
lettrs,|Social Network Media|Mobile|Social Media|, Social Network Media ,operating,USA,Brooklyn,0,0,Early-stage multi-round,1760000.0,4.0,260000.0,1500000.0,0.0,0.0,0,0.14772727272727273,0.8522727272727273,0.0,0.0
Lettuce,|Sales and Marketing|Curated Web|, Sales and Marketing ,acquired,USA,Venice,0,0,Early-stage multi-round,3100000.0,2.0,3100000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Letyano,|Enterprise Software|, Enterprise Software ,operating,GBR,London,0,2,Small seed-stage,326783.0,1.0,326783.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Lev Pharmaceuticals,|Biotechnology|, Biotechnology ,acquired,USA,New York,0,1,Small / early venture-backed,41000000.0,2.0,0.0,41000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Levanta,|Software|, Software ,closed,USA,San Mateo,0,1,Small / early venture-backed,8000000.0,1.0,0.0,8000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Level,|Software|, Software ,operating,USA,San Francisco,0,1,Small / early venture-backed,5000000.0,1.0,0.0,5000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Level 3 Communications,|Content Delivery|Web Hosting|, Content Delivery ,operating,USA,Broomfield,0,2,Small seed-stage,13700000.0,1.0,13700000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Level Four Software,|Software|, Software ,acquired,GBR,Dunfermline,0,1,Small / early venture-backed,4580000.0,2.0,0.0,4580000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
LevelEleven,|Sales Automation|CRM|Gamification|Enterprise Software|, Sales Automation ,operating,USA,Detroit,0,0,Early-stage multi-round,5500000.0,4.0,5500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
LevelUp,|Payments|Mobile|, Payments ,operating,USA,Boston,0,1,Small / early venture-backed,40000000.0,3.0,0.0,40000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Leverage Software,|Networking|Enterprise Software|, Enterprise Software ,acquired,USA,San Francisco,0,1,Small / early venture-backed,6000000.0,1.0,0.0,6000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
LeveragePoint Innovations,|Software|, Software ,operating,USA,Cambridge,0,1,Small / early venture-backed,713000.0,1.0,0.0,713000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Levlr,|Social Games|Social Media|Sales and Marketing|Game Mechanics|Software|, Sales and Marketing ,operating,USA,Pittsburgh,0,2,Small seed-stage,25000.0,1.0,25000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Levo League,|Communities|Career Management|Publishing|, Communities ,operating,USA,New York,0,0,Early-stage multi-round,8000000.0,2.0,8000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Lewis and Clark Pharmaceuticals,|Biotechnology|, Biotechnology ,operating,USA,Charlottesville,0,1,Small / early venture-backed,475000.0,2.0,0.0,475000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Lexara,|Software|, Software ,closed,GBR,Southampton,0,1,Small / early venture-backed,1090000.0,1.0,0.0,1090000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Lexdir,|Internet Marketing|Content|Legal|, Content ,operating,ESP,Espina,0,1,Small / early venture-backed,765527.0,2.0,0.0,540372.0,0.0,0.0,0,0.0,0.7058823529411765,0.0,0.0
Lexim,|Education|Software|, Education ,operating,AUS,Richmond,0,0,Early-stage multi-round,120000.0,2.0,120000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Lexity,|Enterprise Software|, Enterprise Software ,acquired,USA,Mountain View,0,1,Small / early venture-backed,5700000.0,2.0,1200000.0,4500000.0,0.0,0.0,1,0.21052631578947367,0.7894736842105263,0.0,0.0
Lexos Media,|Advertising|, Advertising ,operating,USA,Fort Myers,0,1,Small / early venture-backed,1415500.0,1.0,0.0,1415500.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Lexpertia.com,|Algorithms|Search|Legal|, Algorithms ,operating,GBR,London,0,2,Small seed-stage,41004.0,1.0,41004.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Lexplique - /l?k  splik/,|Legal|, Legal ,operating,USA,San Francisco,0,2,Small seed-stage,40000.0,1.0,40000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
LEYIO,|Mobile|, Mobile ,closed,FRA,Gradignan,0,1,Small / early venture-backed,1892250.0,1.0,0.0,1892250.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Leyou software,|Mobile|, Mobile ,operating,,,0,1,Small / early venture-backed,29500000.0,3.0,0.0,29500000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Lezhin Entertainment,|Entertainment|Content|, Content ,operating,KOR,Seoul,0,1,Small / early venture-backed,4800000.0,1.0,0.0,4800000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
"LFR Communications, Inc",|Financial Services|Finance|, Financial Services ,operating,USA,Laurel,0,1,Small / early venture-backed,10000000.0,1.0,0.0,10000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
LFS (Local Food Systems Inc),|Clean Technology|E-Commerce|Organic|Sustainability|Enterprise Software|, Enterprise Software ,closed,,,0,1,Small / early venture-backed,435000.0,1.0,0.0,435000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
LGL/LatinMedios,|Digital Media|App Marketing|Social Media Marketing|Social Media|Semantic Search|SEO|Search Marketing|Internet Marketing|Advertising|, App Marketing ,operating,COL,Bogotá,0,2,Small seed-stage,75000.0,1.0,75000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
LIA,|Tablets|Enterprise Software|Mobile|, Enterprise Software ,operating,USA,San Diego,0,2,Small seed-stage,400000.0,1.0,400000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
LIANAI,|Social Media|, Social Media ,operating,CHN,,0,2,Small seed-stage,162364.0,1.0,162364.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Libboo,|Finance|Writers|Publishing|Curated Web|, Finance ,operating,USA,Boston,0,0,Early-stage multi-round,1400000.0,3.0,1400000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
LIBCAST,|Video Streaming|Video|Enterprise Software|, Video ,operating,FRA,Bordeaux,0,2,Small seed-stage,450000.0,1.0,450000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Liberator Medical Supply,|Health and Wellness|, Health and Wellness ,operating,USA,Stuart,0,1,Small / early venture-backed,7000000.0,1.0,0.0,7000000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Libersy,|Online Reservations|Online Scheduling|E-Commerce|, E-Commerce ,operating,NLD,Almere,0,1,Small / early venture-backed,2243200.0,2.0,471880.0,1771320.0,0.0,0.0,1,0.2103601997146933,0.7896398002853067,0.0,0.0
Liberty Ammunition,|Manufacturing|, Manufacturing ,operating,USA,Bradenton,0,1,Small / early venture-backed,900000.0,1.0,0.0,900000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Liberty Hydro,|Clean Technology|, Clean Technology ,operating,USA,South Charleston,0,1,Small / early venture-backed,500000.0,1.0,0.0,500000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Libox,|Peer-to-Peer|Video|Synchronization|Photo Sharing|File Sharing|Media|Curated Web|, Photo Sharing ,closed,ISR,Tel Aviv,0,0,Early-stage multi-round,2000000.0,2.0,2000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Libra Alliance,|Finance|, Finance ,operating,USA,Salt Lake City,0,1,Small / early venture-backed,45000100.0,2.0,0.0,45000100.0,0.0,0.0,0,0.0,1.0,0.0,0.0
LibraTax,|Finance Technology|SaaS|Bitcoin|Software|Virtual Currency|, Finance Technology ,operating,,,0,2,Small seed-stage,500000.0,1.0,500000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
Librato,|SaaS|Cloud Computing|Software|, SaaS ,operating,USA,San Francisco,0,1,Small / early venture-backed,5050000.0,2.0,1250000.0,3800000.0,0.0,0.0,1,0.24752475247524752,0.7524752475247525,0.0,0.0
LibriLoop,|Sustainability|Recycling|Clean Technology|, Recycling ,operating,USA,Cleveland,0,2,Small seed-stage,50000.0,1.0,50000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
License Acquisitions,|Mobile|, Mobile ,operating,USA,Phoenix,0,2,Small seed-stage,650000.0,1.0,650000.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
License Buddy,|Education|, Education ,operating,USA,San Francisco,0,0,Early-stage multi-round,34700.0,2.0,9700.0,0.0,0.0,0.0,0,0.27953890489913547,0.0,0.0,0.0
LicenseMetrics,|Web Development|Software|, Web Development ,operating,GBR,Alderley Edge,0,1,Small / early venture-backed,1264400.0,1.0,0.0,1264400.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Liebo,|Design|, Design ,operating,CHN,Beijing,0,1,Small / early venture-backed,5000000.0,1.0,0.0,5000000.0,0.0,0.0,1,0.0,1.0,0.0,0.0
Lieferheld,|Restaurants|Hospitality|, Restaurants ,operating,DEU,Berlin,0,1,Small / early venture-backed,10784000.0,1.0,0.0,10784000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
Lien Enforcement,|E-Commerce|, E-Commerce ,operating,USA,San Jose,0,1,Small / early venture-backed,20000.0,1.0,0.0,20000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
