name,category_list,market,funding_total_usd,status,country_code,city,funding_rounds,founded_at,first_funding_at,last_funding_at,venture,debt_financing,private_equity,stage_level,early_stage_funding,early_stage_funding_ratio,venture_ratio,debt_financing_ratio,private_equity_ratio,log_funding_total_usd,log_funding_rounds,log_early_stage_funding,log_venture,log_debt_financing,log_private_equity,SubCluster
IBillionaire,|Finance|Investment Management|Finance Technology|, Finance Technology ,219795.0,operating,USA,New York,3.0,2013-04-01,2012-03-01,2013-05-01,0.0,0.0,0.0,0,219795.0,1.0,0.0,0.0,0.0,12.300455122423918,1.3862943611198906,12.300455122423918,0.0,0.0,0.0,0
iBio,|Biotechnology|, Biotechnology ,10065000.0,operating,USA,Newark,2.0,,2009-09-22,2010-11-13,10065000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.124574716410223,1.0986122886681098,0.0,16.124574716410223,0.0,0.0,1
iBiz Software,|Consulting|, Consulting ,250000.0,operating,USA,Dallas,1.0,2001-06-22,2008-05-20,2008-05-20,0.0,0.0,0.0,0,250000.0,1.0,0.0,0.0,0.0,12.429220196836383,0.6931471805599453,12.429220196836383,0.0,0.0,0.0,2
IBN Media,|Advertising|, Advertising ,100000.0,operating,USA,New York,1.0,2010-01-01,2013-05-01,2013-05-01,100000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,11.51293546492023,0.6931471805599453,0.0,11.51293546492023,0.0,0.0,1
IBTgames,|Game|Sports|Social Games|Mobile Social|Games|, Games ,25000.0,operating,BGD,Dhaka,1.0,2008-01-01,2008-10-15,2008-10-15,0.0,0.0,0.0,0,25000.0,1.0,0.0,0.0,0.0,10.12667110305036,0.6931471805599453,10.12667110305036,0.0,0.0,0.0,2
IBUonline,|Web Hosting|Networking|Small and Medium Businesses|B2B|E-Commerce|, Networking ,3174603.0,operating,,,1.0,,2012-01-01,2012-01-01,0.0,0.0,0.0,0,3174603.0,1.0,0.0,0.0,0.0,14.970693458120744,0.6931471805599453,14.970693458120744,0.0,0.0,0.0,2
iBuyitBetter,|Online Shopping|E-Commerce|Retail|Curated Web|, Online Shopping ,40000.0,operating,,,1.0,,2013-06-14,2013-06-14,0.0,0.0,0.0,0,40000.0,1.0,0.0,0.0,0.0,10.596659732783579,0.6931471805599453,10.596659732783579,0.0,0.0,0.0,2
ICAgen,|Health and Wellness|Biotechnology|, Health and Wellness ,5000000.0,acquired,USA,Durham,1.0,1992-01-01,2009-09-21,2009-09-21,5000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.424948670398354,0.6931471805599453,0.0,15.424948670398354,0.0,0.0,1
Icanbesponsored,|Sports|, Sports ,1000.0,operating,COL,Bogotá,1.0,2012-09-05,2012-08-10,2012-08-10,0.0,0.0,0.0,0,1000.0,1.0,0.0,0.0,0.0,6.90875477931522,0.6931471805599453,6.90875477931522,0.0,0.0,0.0,2
iCar Asia,|Clean Technology|, Clean Technology ,6500000.0,operating,MYS,Kuala Lumpur,1.0,,2014-03-10,2014-03-10,6500000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.687312888712007,0.6931471805599453,0.0,15.687312888712007,0.0,0.0,1
iCatapult,|Startups|Business Development|Finance|, Startups ,1900000.0,operating,HUN,Budapest,1.0,2012-12-01,2012-12-01,2012-12-01,1900000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.45736497045232,0.6931471805599453,0.0,14.45736497045232,0.0,0.0,1
ICB International,|Biotechnology|, Biotechnology ,895000.0,operating,USA,La Jolla,1.0,2008-01-01,2013-04-19,2013-04-19,895000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.704580114574805,0.6931471805599453,0.0,13.704580114574805,0.0,0.0,1
ICE Entertainment,|Games|, Games ,8500000.0,operating,CHN,Shanghai,1.0,2006-01-01,2007-06-01,2007-06-01,8500000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,15.955576839107596,0.6931471805599453,0.0,15.955576839107596,0.0,0.0,1
ICEdot,|Hardware + Software|, Hardware + Software ,1030000.0,operating,USA,Tulsa,2.0,2009-01-01,2009-01-01,2013-04-05,1030000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,13.845070331079134,1.0986122886681098,0.0,13.845070331079134,0.0,0.0,1
Icelandic Glacial,|Clean Technology|, Clean Technology ,40000000.0,operating,USA,Torrance,1.0,,2011-05-26,2011-05-26,40000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,17.50439003707821,0.6931471805599453,0.0,17.50439003707821,0.0,0.0,1
IceMos Technology,|Semiconductors|, Semiconductors ,2043101.0,operating,GBR,Belfast,1.0,2003-01-01,2011-02-07,2011-02-07,2043101.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.52997979913203,0.6931471805599453,0.0,14.52997979913203,0.0,0.0,1
iCentera,|Software|, Software ,1500000.0,acquired,USA,Burnsville,1.0,2003-01-01,2005-07-19,2005-07-19,1500000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.220976332738882,0.6931471805599453,0.0,14.220976332738882,0.0,0.0,1
iCents.net,|Non Profit|Payments|E-Commerce|, Payments ,4200000.0,operating,,,1.0,2007-04-26,2007-01-01,2007-01-01,4200000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,15.250595321348806,0.6931471805599453,0.0,15.250595321348806,0.0,0.0,1
IceRocket,|Search|, Search ,300000.0,acquired,USA,Dallas,1.0,2004-01-01,2004-07-01,2004-07-01,0.0,0.0,0.0,0,300000.0,1.0,0.0,0.0,0.0,12.611541086966115,0.6931471805599453,12.611541086966115,0.0,0.0,0.0,2
ICEX,|Finance|, Finance ,500000.0,operating,USA,Richmond,1.0,2011-01-01,2011-08-31,2011-08-31,500000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.122365377402328,0.6931471805599453,0.0,13.122365377402328,0.0,0.0,1
Ichor Therapeutics,|Biotechnology|, Biotechnology ,450000.0,operating,,,1.0,2013-05-13,2013-05-01,2013-05-01,0.0,0.0,0.0,0,450000.0,1.0,0.0,0.0,0.0,13.017005083966255,0.6931471805599453,13.017005083966255,0.0,0.0,0.0,2
iCIMS,|Software|, Software ,35850952.0,operating,USA,Matawan,2.0,1999-01-01,2010-01-14,2012-01-11,35850952.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,17.394880707641242,1.0986122886681098,0.0,17.394880707641242,0.0,0.0,1
Icinetic,|Software|, Software ,842723.0,operating,ESP,Seville,1.0,2006-01-11,2013-08-04,2013-08-04,0.0,0.0,0.0,0,842723.0,1.0,0.0,0.0,0.0,13.644394781240981,0.6931471805599453,13.644394781240981,0.0,0.0,0.0,2
iClinical,|Clinical Trials|Enterprise Software|Pharmaceuticals|, Pharmaceuticals ,20000.0,operating,USA,Spartanburg,1.0,2013-08-01,2014-07-19,2014-07-19,0.0,0.0,0.0,0,20000.0,1.0,0.0,0.0,0.0,9.90353755128617,0.6931471805599453,9.90353755128617,0.0,0.0,0.0,2
iCo Therapeutics,|Biotechnology|, Biotechnology ,5456425.0,operating,CAN,Vancouver,3.0,,2009-12-01,2014-02-05,5456425.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.5123045546363,1.3862943611198906,0.0,15.5123045546363,0.0,0.0,1
Icon Technologies,|Software|, Software ,45000.0,operating,USA,Chicago,1.0,2012-01-01,2013-02-26,2013-02-26,45000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,10.714439990727769,0.6931471805599453,0.0,10.714439990727769,0.0,0.0,1
iconDial,|Public Relations|, Public Relations ,50000.0,closed,AUS,Sydney,1.0,2008-07-01,2008-07-01,2008-07-01,0.0,0.0,0.0,0,50000.0,1.0,0.0,0.0,0.0,10.819798284210286,0.6931471805599453,10.819798284210286,0.0,0.0,0.0,2
Iconfinder,|Internet|Crowdsourcing|Design|Search|, Crowdsourcing ,1500000.0,operating,DNK,Copenhagen,1.0,2007-05-01,2012-06-17,2012-06-17,0.0,0.0,0.0,0,1500000.0,1.0,0.0,0.0,0.0,14.220976332738882,0.6931471805599453,14.220976332738882,0.0,0.0,0.0,2
Iconix Biosciences,|Biotechnology|, Biotechnology ,4000000.0,acquired,,,1.0,,2007-01-24,2007-01-24,4000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.201805169084134,0.6931471805599453,0.0,15.201805169084134,0.0,0.0,1
ICONIX BRAND GROUP,|Fashion|, Fashion ,8000000.0,operating,USA,New York,1.0,2005-01-01,2009-05-04,2009-05-04,8000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.894952224644102,0.6931471805599453,0.0,15.894952224644102,0.0,0.0,1
iConnectivity,|Music|Consumer Electronics|iPad|iPhone|iPod Touch|Manufacturing|, iPod Touch ,1600000.0,operating,CAN,Calgary,1.0,2009-05-25,2012-08-01,2012-08-01,1600000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.285514812209815,0.6931471805599453,0.0,14.285514812209815,0.0,0.0,1
ICONOGRAFICO,|Design|, Design ,50000.0,closed,PER,Lima,1.0,2012-09-01,2012-08-01,2012-08-01,0.0,0.0,0.0,0,50000.0,1.0,0.0,0.0,0.0,10.819798284210286,0.6931471805599453,10.819798284210286,0.0,0.0,0.0,2
iContainers,|Trading|Shipping|Public Transportation|, Shipping ,232395.0,operating,ESP,Barcelona,1.0,2007-01-01,2008-06-18,2008-06-18,232395.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,12.356198092107812,0.6931471805599453,0.0,12.356198092107812,0.0,0.0,1
iCoolhunt,|Crowdsourcing|Social Games|Photo Sharing|Mobile|, Crowdsourcing ,652650.0,operating,,,2.0,2010-01-01,2012-07-01,2013-03-12,0.0,0.0,0.0,0,652650.0,1.0,0.0,0.0,0.0,13.388797809030578,1.0986122886681098,13.388797809030578,0.0,0.0,0.0,0
iCouch,|Therapeutics|Psychology|Health and Wellness|, Therapeutics ,20000.0,operating,USA,New York,1.0,2010-04-25,2012-01-01,2012-01-01,0.0,0.0,0.0,0,20000.0,1.0,0.0,0.0,0.0,9.90353755128617,0.6931471805599453,9.90353755128617,0.0,0.0,0.0,2
Icount.com,|Messaging|Polling|Law Enforcement|SaaS|Social Media|Politics|, SaaS ,182500.0,operating,USA,Orem,2.0,2010-05-05,2010-05-01,2011-01-01,0.0,0.0,0.0,0,182500.0,1.0,0.0,0.0,0.0,12.114510931441727,1.0986122886681098,12.114510931441727,0.0,0.0,0.0,0
iCrimefighter,|Mobile|, Mobile ,125000.0,operating,USA,Minneapolis,1.0,,2013-11-01,2013-11-01,0.0,0.0,0.0,0,125000.0,1.0,0.0,0.0,0.0,11.736077016252437,0.6931471805599453,11.736077016252437,0.0,0.0,0.0,2
ICRTec,|Clean Technology|, Clean Technology ,10000000.0,operating,USA,Hampton Falls,1.0,2009-01-01,2012-11-21,2012-11-21,10000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,16.118095750958314,0.6931471805599453,0.0,16.118095750958314,0.0,0.0,1
iCrumz,|Web Tools|Curated Web|, Web Tools ,295000.0,operating,USA,Ventura,1.0,2011-11-01,2011-04-12,2011-04-12,0.0,0.0,0.0,0,295000.0,1.0,0.0,0.0,0.0,12.59473402514672,0.6931471805599453,12.59473402514672,0.0,0.0,0.0,2
ICTC GROUP,|Web Hosting|, Web Hosting ,1760000.0,operating,,,1.0,1991-01-01,2012-12-06,2012-12-06,1760000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.38082493519599,0.6931471805599453,0.0,14.38082493519599,0.0,0.0,1
ICU Metrix,|Biotechnology|, Biotechnology ,116667.0,operating,USA,Lakewood,1.0,2013-01-01,2013-08-12,2013-08-12,116667.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,11.66708757330361,0.6931471805599453,0.0,11.66708757330361,0.0,0.0,1
iCurrent,|News|, News ,3000000.0,acquired,USA,South San Francisco,1.0,2006-01-01,2008-08-01,2008-08-01,3000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.914123179965662,0.6931471805599453,0.0,14.914123179965662,0.0,0.0,1
ID Quantique,|Security|, Security ,5600000.0,operating,CHE,Geneva,1.0,2001-01-01,2013-10-15,2013-10-15,5600000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.53827733427679,0.6931471805599453,0.0,15.53827733427679,0.0,0.0,1
ID Watchdog,|Security|, Security ,6566531.0,operating,USA,Denver,4.0,2005-01-01,2009-10-21,2011-09-28,6566531.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.69749639721561,1.6094379124341003,0.0,15.69749639721561,0.0,0.0,1
ID8-Mobile,|Mobile|, Mobile ,875000.0,operating,USA,Natick,1.0,,2010-11-17,2010-11-17,875000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,13.681980308196241,0.6931471805599453,0.0,13.681980308196241,0.0,0.0,1
Iddiction,|Apps|Ediscovery|Distribution|Mobile|iOS|Games|, Ediscovery ,3500000.0,operating,USA,Menlo Park,1.0,2011-10-01,2011-11-01,2011-11-01,0.0,0.0,0.0,0,3500000.0,1.0,0.0,0.0,0.0,15.068273812173887,0.6931471805599453,15.068273812173887,0.0,0.0,0.0,2
Idea Device,|Enterprises|Data Center Automation|Data Centers|, Data Centers ,4000000.0,operating,IND,Bangalore,1.0,2009-01-01,2013-10-09,2013-10-09,4000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,15.201805169084134,0.6931471805599453,0.0,15.201805169084134,0.0,0.0,1
Idea Shower,|Web Development|Startups|Public Relations|, Web Development ,2300000.0,operating,USA,Minneapolis,1.0,2007-09-29,2011-06-16,2011-06-16,2300000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.648420115681892,0.6931471805599453,0.0,14.648420115681892,0.0,0.0,1
Idea Village,|Nonprofits|, Nonprofits ,600000.0,operating,USA,New Orleans,1.0,2000-01-01,2013-08-28,2013-08-28,0.0,0.0,0.0,0,600000.0,1.0,0.0,0.0,0.0,13.304686600863562,0.6931471805599453,13.304686600863562,0.0,0.0,0.0,2
Idea.me,|Finance|, Finance ,125000.0,operating,,,2.0,2011-01-01,2011-01-01,2011-09-01,0.0,0.0,0.0,0,125000.0,1.0,0.0,0.0,0.0,11.736077016252437,1.0986122886681098,11.736077016252437,0.0,0.0,0.0,0
Idea2,|Databases|Contact Management|Tracking|Project Management|Mobile|Cloud Computing|Enterprise Software|CRM|Software|, Tracking ,1400000.0,operating,,,1.0,2009-01-01,2009-01-01,2009-01-01,0.0,0.0,0.0,0,1400000.0,1.0,0.0,0.0,0.0,14.151983508870947,0.6931471805599453,14.151983508870947,0.0,0.0,0.0,2
Ideabove,|Video Streaming|Music|Curated Web|, Video Streaming ,131475.0,operating,KOR,Seoul,1.0,2012-05-01,2012-05-10,2012-05-10,0.0,0.0,0.0,0,131475.0,1.0,0.0,0.0,0.0,11.786579604437366,0.6931471805599453,11.786579604437366,0.0,0.0,0.0,2
ideacts innovations,|Advertising|, Advertising ,5000000.0,operating,IND,Mumbai,1.0,,2008-07-03,2008-07-03,5000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.424948670398354,0.6931471805599453,0.0,15.424948670398354,0.0,0.0,1
ideaForge,|Photography|Security|, Photography ,125000.0,operating,IND,Mumbai,2.0,2007-02-08,2008-04-01,2011-01-12,0.0,0.0,0.0,0,125000.0,1.0,0.0,0.0,0.0,11.736077016252437,1.0986122886681098,11.736077016252437,0.0,0.0,0.0,0
Ideagen,|Software|, Software ,1150000.0,operating,GBR,Matlock,1.0,1997-01-01,2005-05-18,2005-05-18,1150000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.955273369904273,0.6931471805599453,0.0,13.955273369904273,0.0,0.0,1
Ideal Binary,|Web Development|Games|, Games ,1000000.0,operating,IRL,Dublin,1.0,,2011-11-11,2011-11-11,0.0,0.0,0.0,0,1000000.0,1.0,0.0,0.0,0.0,13.815511557963774,0.6931471805599453,13.815511557963774,0.0,0.0,0.0,2
Ideal Implant,|Health Care|, Health Care ,1664500.0,operating,USA,Irving,1.0,2006-01-01,2011-06-07,2011-06-07,1664500.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.325035936778052,0.6931471805599453,0.0,14.325035936778052,0.0,0.0,1
idealista.com,|Real Estate|, Real Estate ,6292200.0,operating,ESP,Madrid,1.0,2000-10-01,2003-01-01,2003-01-01,6292200.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.654821487977465,0.6931471805599453,0.0,15.654821487977465,0.0,0.0,1
Ideapod,|Social Media|, Social Media ,500000.0,operating,,,1.0,2010-01-01,2013-05-25,2013-05-25,0.0,0.0,0.0,0,500000.0,1.0,0.0,0.0,0.0,13.122365377402328,0.6931471805599453,13.122365377402328,0.0,0.0,0.0,2
Ideatory,|Hardware + Software|, Hardware + Software ,40000.0,operating,SGP,Singapore,2.0,2013-01-01,2013-06-14,2013-06-14,0.0,0.0,0.0,0,40000.0,1.0,0.0,0.0,0.0,10.596659732783579,1.0986122886681098,10.596659732783579,0.0,0.0,0.0,0
ideaTree - innovate | mentor | invest,|Startups|Technology|Mobile|Incubators|, Startups ,3250000.0,operating,USA,Beverly Hills,2.0,2012-08-10,2012-08-10,2013-01-01,0.0,0.0,0.0,0,3250000.0,1.0,0.0,0.0,0.0,14.99416586199818,1.0986122886681098,14.99416586199818,0.0,0.0,0.0,0
Ideaxis,|Messaging|, Messaging ,382000.0,operating,BEL,Bel,1.0,,2006-05-11,2006-05-11,382000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,12.853178505386333,0.6931471805599453,0.0,12.853178505386333,0.0,0.0,1
Ideedock,|Cloud Computing|Productivity Software|Contests|Creative|Business Services|Software|, Software ,130000.0,operating,NLD,Amsterdam,1.0,2011-02-15,2013-10-09,2013-10-09,0.0,0.0,0.0,0,130000.0,1.0,0.0,0.0,0.0,11.775297421715827,0.6931471805599453,11.775297421715827,0.0,0.0,0.0,2
IDENT Technology,|Software|, Software ,338000.0,operating,DEU,Weßling,2.0,2002-01-01,2010-04-16,2011-09-05,338000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,12.73080413304066,1.0986122886681098,0.0,12.73080413304066,0.0,0.0,1
IDENTEC GROUP,|Enterprise Software|, Enterprise Software ,7500000.0,operating,LIE,Eschen,1.0,,2011-05-23,2011-05-23,7500000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.830413711839864,0.6931471805599453,0.0,15.830413711839864,0.0,0.0,1
Identec Solutions,|Wireless|Tracking|RFID|Software|, Tracking ,35304000.0,operating,USA,Addison,3.0,1999-01-01,2006-06-26,2011-05-23,35304000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,17.37950685825692,1.3862943611198906,0.0,17.37950685825692,0.0,0.0,1
Identia,|Security|, Security ,50000.0,operating,,,2.0,,2014-02-01,2014-05-06,50000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,10.819798284210286,1.0986122886681098,0.0,10.819798284210286,0.0,0.0,1
Identica Holdings,|Hardware + Software|, Hardware + Software ,1220000.0,operating,USA,Tampa,1.0,2003-01-01,2005-11-25,2005-11-25,1220000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.014362236381235,0.6931471805599453,0.0,14.014362236381235,0.0,0.0,1
Identification Solutions,|Biotechnology|, Biotechnology ,739550.0,operating,USA,Las Vegas,4.0,2010-01-01,2010-09-30,2013-11-01,739550.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.513798524272222,1.6094379124341003,0.0,13.513798524272222,0.0,0.0,0
IdentiGEN,|Biotechnology|, Biotechnology ,2490000.0,operating,IRL,Dublin,1.0,,2005-09-01,2005-09-01,2490000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.727793670047236,0.6931471805599453,0.0,14.727793670047236,0.0,0.0,1
IdentityForge,|Software|, Software ,1000000.0,operating,USA,Sugar Hill,1.0,,2011-03-11,2011-03-11,1000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.815511557963774,0.6931471805599453,0.0,13.815511557963774,0.0,0.0,1
Identropy,|Enterprise Software|, Enterprise Software ,4000000.0,operating,USA,New York,1.0,,2012-01-17,2012-01-17,4000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,15.201805169084134,0.6931471805599453,0.0,15.201805169084134,0.0,0.0,1
Identyx,|Identity Management|Software|, Software ,50000.0,acquired,USA,Austin,1.0,2006-01-01,2005-01-01,2005-01-01,0.0,0.0,0.0,0,50000.0,1.0,0.0,0.0,0.0,10.819798284210286,0.6931471805599453,10.819798284210286,0.0,0.0,0.0,2
Idera Pharmaceuticals,|Biotechnology|, Biotechnology ,53800000.0,operating,USA,Cambridge,3.0,1989-01-01,2010-01-19,2014-02-10,13800000.0,0.0,0.0,0,0.0,0.0,0.25650557620817843,0.0,0.0,17.800784043719375,1.3862943611198906,0.0,16.440179222591198,0.0,0.0,1
Idhasoft,|Enterprise Software|, Enterprise Software ,30000000.0,operating,USA,Norcross,1.0,2006-01-01,2008-05-02,2008-05-02,30000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,17.216707972959764,0.6931471805599453,0.0,17.216707972959764,0.0,0.0,1
idiag,|Biotechnology|, Biotechnology ,3810000.0,operating,,,1.0,1993-01-01,2007-10-17,2007-10-17,3810000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.153140009570041,0.6931471805599453,0.0,15.153140009570041,0.0,0.0,1
IDInteract,|Enterprise Software|Software|, Enterprise Software ,150000.0,operating,USA,Woodinville,1.0,2009-01-01,2013-08-22,2013-08-22,150000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,11.918397239722838,0.6931471805599453,0.0,11.918397239722838,0.0,0.0,1
idio,|Customer Service|Social Media|Semantic Web|CRM|Web CMS|Marketing Automation|Advertising|Consulting|, Social Media ,2600000.0,operating,GBR,London,2.0,2006-08-08,2006-11-01,2013-06-20,2350000.0,0.0,0.0,1,250000.0,0.09615384615384616,0.9038461538461539,0.0,0.0,14.77102238760702,1.0986122886681098,12.429220196836383,14.669926311652166,0.0,0.0,1
Idiro,|Mobile|Wireless|Direct Marketing|Social Media Advertising|Social Network Media|Analytics|, Wireless ,2000000.0,operating,FRA,Irles,1.0,2004-01-01,2005-01-01,2005-01-01,0.0,0.0,0.0,0,2000000.0,1.0,0.0,0.0,0.0,14.508658238524095,0.6931471805599453,14.508658238524095,0.0,0.0,0.0,2
IDMission,|Services|Information Technology|, Services ,3999997.0,operating,USA,Louisville,2.0,,2011-03-09,2013-05-15,0.0,0.0,0.0,0,3999997.0,1.0,0.0,0.0,0.0,15.20180441908404,1.0986122886681098,15.20180441908404,0.0,0.0,0.0,0
iDoc24,|Medical|Startups|Telecommunications|Health and Wellness|mHealth|Curated Web|, Medical ,285000.0,operating,SWE,Kista,2.0,2008-03-18,2012-11-01,2013-04-09,0.0,0.0,0.0,0,285000.0,1.0,0.0,0.0,0.0,12.560247968016562,1.0986122886681098,12.560247968016562,0.0,0.0,0.0,0
Idomoo,|Enterprise Software|, Enterprise Software ,9000000.0,operating,ISR,Hod Hasharon,1.0,2008-01-01,2013-06-11,2013-06-11,9000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,16.012735246411598,0.6931471805599453,0.0,16.012735246411598,0.0,0.0,1
IDOMOTICS,|Smart Building|Sensors|Internet of Things|Home Automation|, Smart Building ,585191.0,operating,GBR,London,3.0,2011-09-20,2011-09-20,2014-08-10,0.0,0.0,0.0,0,585191.0,1.0,0.0,0.0,0.0,13.279695277494678,1.3862943611198906,13.279695277494678,0.0,0.0,0.0,0
iDonate,|Web Hosting|, Web Hosting ,3500000.0,operating,USA,Dallas,1.0,2012-01-01,2014-10-24,2014-10-24,3500000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.068273812173887,0.6931471805599453,0.0,15.068273812173887,0.0,0.0,1
iDoneThis,|Software|, Software ,380000.0,operating,USA,San Francisco,2.0,2011-01-01,2011-10-01,2011-12-01,0.0,0.0,0.0,0,380000.0,1.0,0.0,0.0,0.0,12.847929163278053,1.0986122886681098,12.847929163278053,0.0,0.0,0.0,0
Idooble,|Social Buying|Search|Comparison Shopping|Curated Web|, Search ,400000.0,closed,USA,Vancouver,2.0,2009-01-01,2009-01-01,2010-08-01,0.0,0.0,0.0,0,400000.0,1.0,0.0,0.0,0.0,12.899222326086994,1.0986122886681098,12.899222326086994,0.0,0.0,0.0,0
IDOS CORP,|Software|, Software ,40000.0,operating,USA,Chevy Chase,1.0,2010-01-01,2014-06-01,2014-06-01,0.0,0.0,0.0,0,40000.0,1.0,0.0,0.0,0.0,10.596659732783579,0.6931471805599453,10.596659732783579,0.0,0.0,0.0,2
IDRI (Infectious Disease Research Institute),|Nonprofits|, Nonprofits ,3400000.0,operating,USA,Seattle,1.0,1993-01-01,2014-03-24,2014-03-24,0.0,0.0,0.0,0,3400000.0,1.0,0.0,0.0,0.0,15.039286283703994,0.6931471805599453,15.039286283703994,0.0,0.0,0.0,2
iDubba,|Games|, Games ,200000.0,operating,,,2.0,,2012-05-01,2014-01-30,0.0,0.0,0.0,0,200000.0,1.0,0.0,0.0,0.0,12.206077645517674,1.0986122886681098,12.206077645517674,0.0,0.0,0.0,0
Idun Pharmaceuticals,|Biotechnology|, Biotechnology ,275006.0,operating,USA,San Diego,1.0,1993-01-01,2014-02-25,2014-02-25,275006.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,12.524551830870202,0.6931471805599453,0.0,12.524551830870202,0.0,0.0,1
IDverge,|Technology|Startups|Security|, Startups ,125000.0,closed,USA,City Of Industry,1.0,2010-11-01,2011-11-08,2011-11-08,0.0,0.0,0.0,0,125000.0,1.0,0.0,0.0,0.0,11.736077016252437,0.6931471805599453,11.736077016252437,0.0,0.0,0.0,2
IDYIA Innovations,|Web Hosting|, Web Hosting ,267500.0,closed,CAN,Winnipeg,1.0,1972-01-01,2005-08-25,2005-08-25,267500.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,12.496878583628968,0.6931471805599453,0.0,12.496878583628968,0.0,0.0,1
IEC Electronics,|Hardware + Software|, Hardware + Software ,1300000.0,operating,USA,Newark Valley,1.0,1965-01-01,2014-10-16,2014-10-16,0.0,0.0,0.0,0,1300000.0,1.0,0.0,0.0,0.0,14.077875591662238,0.6931471805599453,14.077875591662238,0.0,0.0,0.0,2
IEC Technology Co,|Public Relations|, Public Relations ,4510000.0,closed,THA,Bangkok,1.0,1999-01-01,2009-11-13,2009-11-13,4510000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.321807933208326,0.6931471805599453,0.0,15.321807933208326,0.0,0.0,1
ieCrowd,|Curated Web|, Curated Web ,4854004.0,operating,USA,Riverside,3.0,2010-01-01,2013-12-05,2014-06-19,4297004.0,0.0,0.0,0,0.0,0.0,0.8852493735069028,0.0,0.0,15.395314695346439,1.3862943611198906,0.0,15.273428826358968,0.0,0.0,1
iexerci.se,|Fitness|Exercise|Health and Wellness|, Fitness ,379892.0,closed,GBR,Stockton-on-tees,2.0,2009-01-01,2009-01-01,2009-09-15,0.0,0.0,0.0,0,379892.0,1.0,0.0,0.0,0.0,12.847644913104405,1.0986122886681098,12.847644913104405,0.0,0.0,0.0,0
"IF Technologies, Inc.",|Health Care Information Technology|Software|, Software ,1075000.0,operating,USA,Lexington,2.0,2008-04-01,2009-06-15,2011-05-20,1075000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.887832149776026,1.0986122886681098,0.0,13.887832149776026,0.0,0.0,1
